match_id,country_id,home_team_api_id,away_team_api_id,mdatetime,pdatetime,home_player_1,home_player1_age,home_player1_overall_rating,home_player_2,home_player2_age,home_player2_overall_rating,home_player_3,home_player3_age,home_player3_overall_rating,home_player_4,home_player4_age,home_player4_overall_rating,home_player_5,home_player5_age,home_player5_overall_rating,home_player_6,home_player6_age,home_player6_overall_rating,home_player_7,home_player7_age,home_player7_overall_rating,home_player_8,home_player8_age,home_player8_overall_rating,home_player_9,home_player9_age,home_player9_overall_rating,home_player_10,home_player10_age,home_player10_overall_rating,home_player_11,home_player11_age,home_player11_overall_rating,home_team_average_height,home_team_average_attacking_work_rate,home_team_average_defensive_work_rate,home_team_average_fieldskills,home_team_average_shootingskills,home_team_average_physicalattributes,home_team_average_goalkeepingskills,away_player_1,away_player1_age,away_player1_overall_rating,away_player_2,away_player2_age,away_player2_overall_rating,away_player_3,away_player3_age,away_player3_overall_rating,away_player_4,away_player4_age,away_player4_overall_rating,away_player_5,away_player5_age,away_player5_overall_rating,away_player_6,away_player6_age,away_player6_overall_rating,away_player_7,away_player7_age,away_player7_overall_rating,away_player_8,away_player8_age,away_player8_overall_rating,away_player_9,away_player9_age,away_player9_overall_rating,away_player_10,away_player10_age,away_player10_overall_rating,away_player_11,away_player11_age,away_player11_overall_rating,away_team_average_height,away_team_average_attacking_work_rate,away_team_average_defensive_work_rate,away_team_average_fieldskills,away_team_average_shootingskills,away_team_average_physicalattributes,away_team_average_goalkeepingskills,home_team_buildUpskills,home_team_chanceCreationSkills,home_team_defenceSkills,home_team_buildUpPlayPositioningClass,home_team_defenceDefenderLineClass,home_team_chanceCreationPositioningClass,away_team_buildUpskills,away_team_chanceCreationSkills,away_team_defenceSkills,away_team_buildUpPlayPositioningClass,away_team_defenceDefenderLineClass,away_team_chanceCreationPositioningClass,winner
1990106,4769,9847,9830,2016-05-14,2015-11-12,26523,36,75,109651,28,78,267365,22,81,80562,31,88,34304,34,79,129391,26,84,26852,33,82,352879,21,77,46509,28,86,35724,34,89,215299,23,81,183.57,24,20,67.19,59.67,71.8,15.85,263511,23,69,467689,23,73,303155,23,72,52265,31,74,536584,21,69,38253,32,76,5202,32,71,317062,22,73,169217,29,75,158886,26,69,279172,25,72,181.49,21,24,57.07,47.97,65.46,15.85,43.33,52.67,55.33,Organised,Cover,Organised,63,51,44,Organised,Cover,Organised,9847
1990107,4769,7819,9827,2016-05-14,2016-05-12,26167,35,76,210126,23,71,352943,27,70,46726,27,75,94307,30,73,11324,36,72,145061,26,70,208984,30,72,46757,33,74,215766,23,70,183530,24,75,180.8,23,23,57.55,52.51,66.54,16.47,529324,20,68,612747,21,68,214452,24,69,198277,28,76,161396,26,73,30907,34,75,179393,29,78,562688,20,66,535603,19,71,40707,28,77,297579,23,77,182.65,21,20,56.66,50.76,66.12,15.6,52.33,51.67,45.33,Organised,Cover,Organised,46.33,52,52.67,Organised,Cover,Organised,7819
1990108,4769,9837,9748,2016-05-14,2016-04-07,103468,28,68,426892,24,75,210683,24,77,26402,31,72,184591,24,69,29259,30,74,46653,31,71,256727,24,77,159839,27,68,89476,28,72,562695,20,66,179.88,21,19,55.9,46.97,65.4,16.42,167035,25,82,38994,25,80,93985,26,78,210117,22,80,41360,31,76,182923,27,80,625164,19,58,182925,25,76,469852,22,79,169193,24,83,426880,19,72,179.88,23,22,60.88,58.21,72.39,17.18,44.67,52.67,42.33,Organised,Cover,Organised,53.67,56.67,46.67,Organised,Cover,Organised,9837
1990109,4769,9851,7794,2016-05-14,2015-11-12,11319,28,81,41189,29,75,147614,26,74,154264,25,73,30457,35,75,42119,29,76,148830,25,72,69541,27,75,692984,18,76,33744,29,79,79246,27,76,182.65,24,20,59.95,55.3,68.25,17.04,11316,30,71,407765,21,60,156716,25,72,26118,30,69,42693,29,74,143757,32,72,664587,20,58,602211,21,67,564856,20,71,131991,27,75,40758,34,68,179.19,24,20,54.38,49.12,64.28,15.76,55.67,55,47,Organised,Cover,Organised,58,52,49,Organised,Cover,Organised,7794
2002487,7809,9823,9904,2016-05-14,2016-04-21,27299,30,90,30894,32,87,46875,29,83,36183,27,87,121633,23,85,49939,28,85,429265,19,78,177714,23,84,172949,25,83,30924,33,86,93447,27,88,181.03,22,20,66.28,60.88,73.71,15.44,41087,27,80,748432,20,58,664970,19,58,240367,25,77,80229,25,71,36186,27,75,179491,26,74,501569,20,62,237541,23,72,375732,19,70,69008,25,73,183.34,21,21,54.66,47.3,66.04,16.49,32.33,30,61.33,Free Form,Cover,Free Form,48,43,48.67,Organised,Cover,Organised,9823
2002488,7809,9789,8722,2016-05-14,2016-05-12,112978,25,80,37374,27,82,39455,27,83,36388,27,86,521421,20,75,144993,27,82,129944,26,86,94685,28,78,27427,28,81,150565,26,84,50345,30,78,183.34,22,20,63.71,57.06,72.01,16.65,27255,30,69,212377,26,73,36934,29,75,28435,29,73,303800,22,75,259439,24,70,127945,26,75,36086,32,75,387727,24,74,260470,22,76,71605,28,78,183.57,20,20,58.86,49.67,67.75,16.33,49.33,54.33,58.67,Organised,Cover,Free Form,57,54.67,49.67,Organised,Cover,Organised,0
2002489,7809,8178,8234,2016-05-14,2016-03-10,29529,32,68,34114,31,77,251244,24,71,109615,26,81,681383,19,58,185175,25,79,50638,27,78,208230,26,82,304733,22,79,516846,20,76,31199,32,79,183.11,23,22,60.16,57.73,68.64,15.85,73409,25,73,240537,22,69,27550,30,76,145536,26,74,45254,29,71,167008,24,75,555385,21,66,174093,27,70,171091,29,70,104646,25,71,185014,25,72,182.42,24,20,56.56,49.94,69.32,17.22,52.33,64,61,Organised,Cover,Organised,50.67,50.33,44.67,Organised,Cover,Organised,8178
2002490,7809,8721,10269,2016-05-14,2016-04-14,170322,23,74,40193,30,80,28480,33,84,38432,32,80,37317,31,75,520342,21,59,161421,25,79,188498,28,78,298915,21,77,58346,28,81,178812,25,79,185.65,24,20,62.48,60.97,69.22,16.51,69149,27,74,182893,23,66,97734,27,74,514301,20,68,47547,27,78,182892,25,74,27324,30,78,450980,20,74,141145,26,79,281012,23,79,107717,26,73,184.27,24,21,59.1,53.12,68.5,17.02,56.67,61.67,55.67,Organised,Cover,Organised,51.67,57.33,39,Organised,Cover,Organised,8721
2002491,7809,8406,9790,2016-05-14,2016-03-17,114737,28,77,111858,25,73,245526,26,73,29543,31,69,488298,22,70,303905,22,72,37319,31,79,114650,26,71,35997,33,75,150922,27,73,129918,27,75,182.65,20,20,57.27,52.61,68.75,16.33,94658,27,64,157252,25,72,30986,29,76,307069,25,74,240348,25,73,16300,29,72,128827,25,77,97747,28,75,198316,22,69,120845,25,72,193530,24,77,182.88,24,20,57.85,52.61,68.01,15.33,55,55.33,47.67,Organised,Cover,Organised,50,55.67,44.67,Organised,Cover,Organised,9790
2002492,7809,8697,9810,2016-05-14,2016-04-28,177953,26,75,107588,29,75,205893,23,77,193866,27,,196205,27,75,617044,20,68,469764,20,72,35989,35,74,42860,28,78,602523,19,59,25366,37,77,185.65,20,17,,,,,66757,26,75,668362,20,63,18904,29,75,27475,30,75,155534,27,75,30530,32,74,167094,25,73,28081,29,73,38647,28,76,27155,27,74,170775,24,76,183.57,22,21,58.6,51.18,68.35,16.49,58,64,61,Organised,Cover,Organised,43.33,48.33,48.33,Organised,Cover,Organised,8697
2002492,7809,8697,9810,2016-05-14,2016-04-28,177953,26,75,107588,29,75,205893,23,77,193866,27,77,196205,27,75,617044,20,68,469764,20,72,35989,35,74,42860,28,78,602523,19,59,25366,37,77,185.65,20,19,58.62,52.52,65.21,16.91,66757,26,75,668362,20,63,18904,29,75,27475,30,75,155534,27,75,30530,32,74,167094,25,73,28081,29,73,38647,28,76,27155,27,74,170775,24,76,183.57,22,21,58.6,51.18,68.35,16.49,58,64,61,Organised,Cover,Organised,43.33,48.33,48.33,Organised,Cover,Organised,8697
2002493,7809,8226,10189,2016-05-14,2015-11-12,97746,27,70,189982,24,77,177942,26,76,303914,26,74,212156,24,74,119525,26,76,34267,29,77,27866,28,74,212819,24,74,173461,24,74,212893,23,80,181.73,23,22,59.41,57.91,70.16,16.02,49586,27,83,68253,28,83,171698,24,81,145551,28,74,304345,22,74,237542,22,79,530859,20,76,425963,20,79,95082,27,77,179511,26,78,36784,32,81,185.65,20,20,61.47,54.24,69.55,17.09,57,62.33,54,Organised,Cover,Organised,47.67,54,56.67,Organised,Cover,Organised,10189
2002494,7809,9905,8177,2016-05-14,2016-03-10,287894,22,80,191080,26,74,193901,24,76,36000,29,76,426873,25,73,59595,28,77,95228,27,75,178804,24,75,278863,24,78,176953,24,68,291425,23,75,184.27,21,22,58.21,52,68.84,17.76,40094,31,76,12330,29,76,95081,28,77,278831,23,77,229759,24,76,425962,21,72,42297,28,75,298823,22,72,196311,25,78,91984,27,76,31906,30,78,182.42,21,20,59.66,46.42,67.3,16.89,52,44.33,54.67,Organised,Cover,Organised,48.67,57.33,50.67,Organised,Cover,Organised,0
2002495,7809,8262,9788,2016-05-14,2015-09-25,69259,33,67,41930,32,71,119427,30,75,154245,25,74,310355,25,70,36554,30,74,26545,32,71,335436,27,72,115670,26,72,36379,26,71,614212,20,63,183.34,20,22,55.71,49.06,67.42,15.89,37678,28,73,517346,19,68,449232,20,72,37292,25,78,58351,28,79,207236,23,82,553555,21,64,192625,25,81,331542,23,76,264190,23,78,243829,25,77,181.96,21,20,58.42,52.12,67.59,15.6,59.67,58,43,Organised,Cover,Organised,38.67,37.67,42.67,Organised,Cover,Free Form,9788
2060640,10257,9875,9891,2016-05-14,2016-02-19,30660,33,81,293160,22,77,177837,26,76,210428,24,80,187017,25,78,188652,25,80,282775,24,79,41658,28,82,150330,29,81,25759,28,86,193441,24,82,181.73,23,20,61.8,55.42,72.48,16.07,41458,34,66,182715,28,68,38122,28,67,181997,28,71,415024,24,67,42443,33,67,415500,23,66,184105,26,66,33706,33,68,42052,30,72,181921,28,72,182.88,22,20,49.98,42.97,62.17,14.89,53.33,63,52.33,Organised,Offside Trap,Organised,52.33,50.33,53,Organised,Cover,Organised,9875
2060644,10257,9885,9882,2016-05-14,2016-01-21,176186,26,79,30902,35,85,24235,29,83,41884,31,86,30474,32,82,210278,25,80,21446,30,80,248453,23,86,32569,34,81,325916,22,81,75447,29,82,185.19,21,26,64.64,56.49,74.21,12.38,299879,24,68,39331,29,75,18823,31,73,309328,21,65,238838,24,72,319631,21,71,121044,25,72,30920,31,73,177874,24,73,50189,28,77,39540,33,78,185.65,22,22,58.54,54.51,65.95,14.4,35,65,45,Organised,Cover,Organised,43.33,43.33,51.33,Organised,Cover,Organised,9885
2016107,17642,9773,8613,2016-05-14,2016-01-28,30657,34,82,57071,31,79,666954,19,70,80497,28,78,71724,27,78,274623,26,77,164333,26,80,240235,24,80,40187,31,76,388523,20,70,210956,23,78,181.26,25,25,62.09,55.7,71.81,16.98,194632,25,69,385299,25,65,97515,31,74,164470,29,70,570360,25,69,355874,31,69,173466,26,66,209507,24,67,97512,28,72,265799,25,66,247169,29,64,181.73,20,20,53.19,47.54,64.95,16.15,57.67,63.33,59.33,Organised,Cover,Organised,51,42.67,49.33,Organised,Cover,Organised,9773
2016108,17642,10238,6403,2016-05-14,2015-11-12,96836,33,74,193805,29,67,361379,23,72,240935,23,66,45280,29,70,522765,24,70,98361,27,70,362661,23,71,605507,19,70,360510,23,68,163839,25,71,181.26,21,17,52.65,46.15,66.83,16.44,500575,32,69,746419,19,59,24590,35,74,470361,25,65,361723,27,72,164272,28,65,163605,24,75,496646,21,64,570463,20,70,361311,28,72,43303,30,69,181.49,21,20,53.47,45.45,65.16,16,49.67,52.67,44,Organised,Cover,Organised,47.33,56.33,46.33,Organised,Cover,Organised,0
2016110,17642,6367,7841,2016-05-14,2016-02-18,581726,20,69,362665,24,70,46635,31,70,303227,32,72,280906,26,71,525595,23,71,200871,26,69,667968,23,67,209312,30,75,185709,31,72,668820,26,72,181.49,23,20,55.3,47.85,66.89,15.31,19515,35,74,114724,31,70,280350,26,77,181548,25,69,150322,27,72,242889,24,71,150083,32,74,40955,28,73,79775,27,74,184114,27,75,40958,33,74,181.96,20,20,56.84,51.06,67.11,16.76,,,,,,,52.33,59,51,Organised,Cover,Organised,7841
2016111,17642,158085,7844,2016-05-14,2015-09-21,25942,31,64,205940,27,69,419791,28,68,493731,22,67,470499,28,67,750584,19,58,45286,28,70,163907,24,66,730065,20,57,618713,20,68,164093,28,70,180.11,19,19,49.96,41.09,63.89,15.42,571298,21,69,568911,25,71,668725,22,64,489710,23,70,96838,27,72,488140,22,69,397019,21,75,522750,22,71,361768,23,72,116907,25,72,361736,25,71,182.19,21,21,54.37,49.24,65.95,15.69,56.67,53.33,37.67,Organised,Cover,Organised,43.67,57.67,47,Organised,Cover,Organised,0
2016112,17642,9807,7842,2016-05-14,2016-01-28,301804,26,67,209503,25,74,361700,24,65,23947,29,72,476766,25,71,358759,22,66,24385,31,73,281560,32,67,164128,27,76,281205,25,71,356069,22,74,183.57,20,20,56.28,48.85,65.63,16.13,450003,20,63,127888,27,71,570434,23,70,481656,22,68,150769,26,72,45316,29,73,362261,30,71,717248,24,64,528347,24,69,323380,21,70,267383,22,76,182.19,20,21,54.35,50.48,66.4,15.58,52,42.67,45,Organised,Cover,Organised,55.67,46.33,50,Organised,Cover,Organised,9807
2216667,19694,8066,8284,2016-05-14,2015-12-17,40980,29,62,275936,23,67,35751,31,66,260486,23,62,23697,30,61,246317,21,59,95352,27,65,41896,27,67,469296,28,61,17749,28,67,262542,22,60,183.34,20,20,49.85,43.7,62.44,15.05,186891,24,64,171708,25,60,488087,25,55,32449,29,68,230819,23,56,210858,26,65,620128,19,53,181255,24,63,473822,18,57,35503,28,61,253103,24,65,181.73,20,20,44.55,38.36,59.25,15.82,42.33,58,46.33,Organised,Cover,Free Form,47.33,52.67,48.67,Organised,Cover,Organised,8066
2030529,21518,9783,8633,2016-05-14,2016-04-14,39584,37,73,33756,40,67,191906,27,75,121872,26,77,33848,33,75,474680,23,74,40668,28,78,151079,30,74,279173,27,76,194660,27,79,198566,23,75,180.34,23,19,59.36,54.3,64.97,16.56,51949,29,82,282674,24,82,25921,33,84,30962,30,87,28467,28,83,31097,30,87,208494,24,79,95078,26,87,31921,26,87,26166,28,86,30893,31,93,181.96,25,19,67.03,64.88,75.53,16.55,51.67,48.33,51.33,Organised,Offside Trap,Organised,51,55,58.33,Free Form,Cover,Free Form,8633
2030533,21518,7878,8634,2016-05-14,2015-09-21,104986,29,77,150080,29,76,46407,29,74,30914,34,74,108572,28,74,352887,23,73,2805,27,76,213711,25,73,282713,28,75,495841,18,72,161291,29,75,182.42,21,21,58.86,54.03,67.58,17.22,184554,24,82,33988,33,84,38818,31,83,37482,29,85,150739,27,84,25773,28,85,154257,27,86,30955,32,88,30981,28,94,40636,29,90,19533,24,90,178.95,25,19,67.92,66.09,72.83,18.35,55.33,58.33,51.67,Organised,Cover,Organised,40.67,47,63.67,Free Form,Cover,Free Form,8634
2030536,21518,9906,9910,2016-05-14,2016-02-11,177126,23,82,38424,31,81,178955,25,81,56678,30,86,41167,30,82,309334,21,79,33635,32,81,72623,30,79,184533,24,83,30853,32,79,184138,25,84,181.49,23,22,64.19,58.03,72.14,17.13,246201,29,76,360918,22,76,183462,24,78,358148,23,73,213694,25,71,74169,26,77,49847,29,74,49836,30,80,246177,29,77,213486,29,82,130298,24,74,176.88,22,16,61.12,56.82,70.38,16.45,52.33,57.33,47.67,Organised,Cover,Organised,50.67,46.33,56.33,Organised,Cover,Free Form,9906
2030528,21518,10267,8560,2016-05-13,2015-11-12,489240,25,74,35324,28,75,318526,22,76,361710,27,80,40139,30,78,75307,27,82,570432,20,78,46384,27,79,361770,22,80,428947,20,75,241825,22,80,181.73,23,20,62.02,58.91,69.52,15.87,245555,23,79,607148,22,72,33960,30,76,201111,23,75,47565,30,77,205278,26,79,282678,23,77,33973,32,77,678234,19,73,99047,29,75,636565,20,60,183.57,20,20,58.27,52.45,63.95,16.58,38.67,48.67,49,Organised,Cover,Organised,54,55.33,51.67,Organised,Cover,Organised,8560
2216666,19694,8485,9860,2016-05-12,2016-02-18,180197,31,66,98057,28,68,171094,25,67,32419,29,64,180274,24,73,25416,28,69,118897,24,69,35463,31,65,551805,19,57,190851,24,70,119435,28,70,179.42,24,25,52.77,45.64,65.7,15.96,289145,22,59,355739,21,67,261332,23,65,419207,19,64,421387,25,59,114503,28,67,92790,28,62,254975,24,70,687687,19,53,480778,23,70,37104,27,66,184.27,20,20,50.35,43.82,65.15,15.8,58.67,62,52.33,Organised,Cover,Free Form,56,58.67,52.67,Organised,Cover,Organised,9860
1992214,24558,10192,10190,2016-05-12,2015-10-09,274787,21,72,492132,21,69,108451,29,71,25815,32,72,733787,18,51,147959,26,72,119702,29,60,598355,19,60,45174,27,75,71764,29,72,37554,32,74,184.27,21,20,53.18,47.88,65.06,15.8,42231,31,63,678384,18,53,134132,27,63,413155,22,65,210423,26,68,45780,31,59,67333,30,62,66934,28,63,119839,25,66,92094,28,66,72628,28,65,182.42,22,20,51.54,46.7,62.25,14.85,57.33,50.33,42.67,Organised,Cover,Organised,48.67,38.33,42.67,Organised,Cover,Organised,10192
1989004,1729,8650,8455,2016-05-11,2016-03-17,37868,27,78,157838,25,80,114268,26,79,30831,35,78,314605,23,77,38807,30,80,307021,22,75,37234,28,80,242709,24,82,184536,23,84,51553,26,83,179.88,26,20,63.03,59.73,71.73,15.53,46518,28,82,72541,26,82,23783,30,82,32345,29,77,324910,21,77,30613,29,86,115067,27,83,94086,27,83,107417,25,88,150250,28,83,303059,20,74,181.96,24,21,64.28,60.06,71.61,16.75,57,38,54.67,Organised,Cover,Organised,48,39.67,42,Organised,Cover,Organised,0
1989008,1729,8472,8668,2016-05-11,2016-04-07,37233,28,74,432040,22,71,93457,27,74,26108,30,76,180330,25,74,158879,25,75,184822,25,75,25150,28,77,109330,25,78,166019,25,78,30348,33,78,181.96,22,20,59.27,50.94,70.17,15.89,186054,25,74,516273,21,63,263653,21,77,213878,25,75,24846,31,82,101192,25,80,23782,35,79,26151,28,80,215384,22,80,160713,26,77,181276,22,82,184.03,21,20,61.83,56.64,69,16.58,45.67,54.67,47,Organised,Cover,Organised,42.67,45,56.33,Organised,Cover,Organised,8472
1989056,1729,9850,9817,2016-05-11,2015-10-16,40602,29,75,163815,26,74,24903,30,73,72417,26,71,25667,27,74,24393,32,70,32734,29,74,201664,22,74,35493,33,76,32705,29,76,38369,30,78,179.65,23,20,57.6,53.61,68.17,16.67,30455,35,76,213809,28,77,40548,27,72,114769,30,74,24915,28,69,25816,29,72,22991,30,71,37631,29,78,37411,29,75,101419,26,77,72436,27,76,182.42,22,20,58.04,53.97,68.28,16.49,46,49,42.67,Organised,Cover,Organised,48.33,47,45,Organised,Cover,Free Form,9850
1990072,4769,9827,9847,2016-05-11,2016-03-10,529324,20,68,26154,30,79,214452,24,69,198277,28,76,161396,26,73,30907,34,75,179393,29,78,41174,28,74,684978,19,69,40707,28,77,297579,23,77,183.34,23,20,59.42,53.85,67.35,15.22,145550,25,82,195299,23,81,52133,29,83,267365,21,81,215798,23,80,704523,18,62,192920,25,77,352879,21,77,215299,23,81,35724,34,89,46509,28,86,182.65,25,21,64.76,58.39,72.54,17.09,46.33,52,52.67,Organised,Cover,Organised,43.33,52.67,55.33,Organised,Cover,Organised,0
2216662,19694,8467,9925,2016-05-11,2015-11-12,172489,23,51,189927,23,62,35968,30,67,29049,28,64,67228,28,66,181262,24,65,388456,21,54,32559,29,68,28110,29,64,35725,33,66,314399,21,60,182.19,21,22,51.05,37.85,61.13,15.02,38793,30,66,575778,20,67,144989,27,69,166471,24,74,129819,30,71,70078,25,72,111060,22,67,527549,19,66,215551,24,66,439369,21,66,74814,25,74,179.88,24,20,54.18,49.46,67.02,15.84,54,45.33,46.67,Organised,Cover,Organised,52,54.67,56.33,Organised,Cover,Organised,8467
2216664,19694,8429,8066,2016-05-11,2015-11-12,41066,31,65,244953,23,64,241424,22,59,391038,25,60,132111,26,58,642517,19,51,355744,30,57,127140,24,62,632488,25,60,440404,20,58,562725,20,59,181.96,20,20,43.62,37.85,59.7,14.67,40980,29,62,275936,23,67,35751,31,66,260486,23,62,23697,30,61,95352,27,65,41896,27,67,246317,21,59,17749,28,67,469296,28,61,262542,22,60,183.34,20,20,49.85,43.7,62.44,15.05,47.67,65.67,51.67,Free Form,Cover,Organised,42.33,58,46.33,Organised,Cover,Free Form,8066
2216665,19694,8649,9927,2016-05-11,2015-11-12,109622,28,62,21914,29,63,32833,30,65,32430,30,62,159856,26,57,369742,23,61,24439,30,65,108760,26,56,35398,30,63,32465,27,68,262753,23,64,180.11,22,20,48.07,43.27,63.54,14.78,33914,32,64,35502,34,64,696404,19,53,41060,33,66,306651,25,65,523758,19,53,37294,36,66,41059,33,64,34563,30,64,196865,23,61,32826,32,68,180.34,20,20,50.12,43.73,64,15.73,51,51,41,Organised,Cover,Organised,55,38.67,44,Organised,Cover,Organised,9927
1992212,24558,10199,9956,2016-05-11,2016-03-10,42276,32,65,92252,28,68,178119,33,66,150007,25,64,114792,28,60,36382,28,67,260708,23,63,570830,20,57,95257,27,70,304860,21,67,34082,31,68,180.8,20,19,52.11,46.97,62.7,15.13,132814,25,65,274779,24,60,30890,31,71,696435,18,48,513512,21,63,180134,24,74,39979,33,75,291106,23,61,80564,29,74,451983,21,68,289472,23,74,182.88,21,18,52.33,46.36,63.11,16.07,55,53.33,50.33,Organised,Cover,Organised,54.67,50.67,42,Organised,Cover,Organised,10199
1992215,24558,10243,7896,2016-05-11,2015-11-12,7621,32,60,121080,25,66,34268,34,64,115700,29,67,451982,22,59,198082,23,65,41116,34,74,113235,32,61,540230,21,57,656668,19,54,3517,33,77,181.96,20,20,52.08,41.94,60.21,15.2,330458,22,61,8881,32,64,173534,23,66,41415,31,62,282287,23,61,491221,21,59,393337,28,60,8893,29,61,178142,24,62,406283,24,52,614454,19,61,178.03,21,20,47.24,35.36,61.64,15.53,52.33,50.33,48.67,Organised,Cover,Organised,,,,,,,7896
1989059,1729,8654,10260,2016-05-10,2016-04-21,37780,28,73,158545,26,75,35110,27,80,49543,27,79,155782,26,74,210276,23,78,148302,26,76,37169,29,77,25496,29,83,192899,26,75,47382,27,77,182.65,25,24,59.45,57.58,70.92,16.22,182917,25,87,35327,30,75,165823,26,83,161012,26,79,161035,26,78,46893,26,82,41468,28,83,164676,26,81,30829,30,85,413557,20,78,696365,18,69,181.96,25,25,63.82,58.09,72.9,17.45,57,56.67,36,Organised,Cover,Organised,41.33,44.33,54.33,Organised,Cover,Organised,8654
1992211,24558,9931,10191,2016-05-10,2015-10-02,42113,35,64,458806,22,68,22834,28,78,30492,38,74,181211,26,74,438780,22,69,114738,26,76,40274,27,71,34035,33,76,384376,24,72,527103,19,76,180.11,21,20,57.26,51.03,68.12,15.44,462944,23,59,239959,23,57,67304,30,57,320183,22,56,563066,21,54,93223,31,64,112981,28,58,186524,23,64,67389,31,61,113237,26,65,289732,23,67,181.73,20,22,47.8,43.33,60.73,15.47,56.67,62,52.67,Organised,Cover,Organised,50.67,55.33,48.33,Organised,Cover,Organised,0
2016097,17642,7842,158085,2016-05-09,2015-12-10,450003,20,63,127888,27,71,570434,23,70,481656,22,68,150769,26,72,528347,24,69,280510,23,66,470305,21,72,323380,21,70,195500,27,70,267383,22,76,184.5,20,23,53.69,49.76,65.38,15.47,45306,35,72,419791,28,68,493731,22,67,470807,22,69,268257,24,70,115512,25,73,45286,28,70,114651,31,73,163907,24,66,388532,21,72,618713,20,68,182.19,20,20,52.92,48.94,66.82,16.38,55.67,46.33,50,Organised,Cover,Organised,56.67,53.33,37.67,Organised,Cover,Organised,0
1989074,1729,8650,9817,2016-05-08,2016-03-17,37868,27,78,239856,23,72,22764,31,81,95327,29,79,314605,23,77,47558,26,76,289817,22,59,608125,18,63,184536,23,84,280653,20,71,148315,25,80,179.65,20,21,56.83,46.97,68.57,16.02,30455,35,76,41927,28,76,40548,27,72,114769,30,74,24915,28,69,25816,29,72,37631,29,78,22991,30,71,37411,29,75,101419,26,77,72436,27,76,182.88,21,20,56.85,53.4,67.05,16.53,57,38,54.67,Organised,Cover,Organised,48.33,47,45,Organised,Cover,Free Form,8650
1989075,1729,8456,9825,2016-05-08,2016-01-28,31432,29,84,26111,33,80,156551,25,79,174321,28,84,31291,30,79,33991,30,80,101103,28,78,40196,31,80,169200,24,86,643709,19,73,37412,27,88,180.8,23,22,61.71,55.79,73.59,15.93,30859,33,86,427438,21,77,177503,25,78,46539,30,84,38521,30,80,339992,23,73,75489,25,82,50047,27,86,604785,20,69,113836,25,79,46469,29,82,182.88,23,26,61.06,56.82,71.83,16.87,41,32.67,49.67,Free Form,Cover,Free Form,46.67,39.33,49,Organised,Cover,Free Form,0
1989078,1729,8586,8466,2016-05-08,2016-03-17,26295,29,85,159833,25,79,160599,27,82,37762,29,82,46353,25,78,361315,22,76,160448,24,75,212867,23,77,157723,24,83,174850,24,80,194165,22,82,182.42,26,22,63.82,64.36,71.69,17.18,95336,28,76,149855,26,69,26552,32,81,209405,24,77,46010,26,78,166676,24,77,209384,24,77,303339,24,78,23792,31,76,94267,27,78,23293,29,75,182.65,24,24,61.18,53.39,70.74,17.4,44.33,48.33,57.67,Organised,Cover,Organised,43,42,53,Organised,Cover,Organised,8466
2060615,10257,8686,8533,2016-05-08,2016-04-21,169718,26,78,264842,25,79,161683,24,83,276738,23,76,210111,22,77,96398,26,84,30682,32,82,41433,28,83,292462,23,80,101422,27,79,161328,23,79,181.49,24,24,63.26,56.06,72.58,15.58,37503,38,75,22283,29,72,24504,34,77,26223,33,77,33816,35,73,166509,27,75,57123,25,71,15732,27,73,39487,29,76,41542,32,72,24448,37,72,184.03,19,22,58.12,51.97,67.07,15.07,47.33,63.67,47,Organised,Cover,Free Form,62.33,56.67,52,Organised,Cover,Organised,8686
2060617,10257,9882,10233,2016-05-08,2016-05-05,41671,30,80,39331,29,75,18823,31,73,39422,32,72,25587,27,76,27702,34,71,175646,24,77,181995,25,76,177874,24,73,32748,33,79,39540,33,78,183.34,21,20,60.6,56.3,66.6,15.84,162885,26,71,301023,24,74,30928,35,76,41655,29,76,46297,29,78,52243,28,75,30940,30,72,42651,31,73,429988,23,73,280276,22,75,231176,27,75,181.73,22,22,56.52,49.33,67.08,15.76,43.33,43.33,51.33,Organised,Cover,Organised,61.33,44.67,42.33,Organised,Cover,Organised,10233
